date,ticker,open,high,low,close,volume
2021-08-27,BBRI,3350,3430,3300,3370,28630197
2021-08-30,BBRI,3350,3390,3310,3360,14388841
2021-08-31,BBRI,3330,3340,3320,3330,9724198
2021-09-01,BBRI,3350,3390,3310,3350,9872824
2021-09-02,BBRI,3350,3350,3340,3350,4492036
2021-09-03,BBRI,3340,3400,3320,3380,8652064
2021-09-06,BBRI,3370,3430,3350,3410,6338622
2021-09-07,BBRI,3390,3480,3240,3320,10081558
2021-09-08,BBRI,3310,3310,3260,3270,14172399
2021-09-09,BBRI,3290,3290,3280,3280,14739640
2021-09-10,BBRI,3270,3360,3200,3280,7121311
2021-09-13,BBRI,3260,3350,3220,3300,18472855
2021-09-14,BBRI,3290,3370,3260,3340,3774405
2021-09-15,BBRI,3340,3360,3310,3330,18445730
2021-09-16,BBRI,3360,3400,3330,3370,20424299
2021-09-17,BBRI,3350,3440,3260,3340,10329532
2021-09-20,BBRI,3350,3400,3300,3350,6275926
2021-09-21,BBRI,3350,3390,3310,3350,9257073
2021-09-22,BBRI,3400,3530,3310,3440,18913636
2021-09-23,BBRI,3450,3460,3420,3420,10180822
2021-09-24,BBRI,3460,3480,3440,3460,5444701
2021-09-27,BBRI,3480,3580,3400,3500,8148007
2021-09-28,BBRI,3510,3650,3460,3600,9507201
2021-09-29,BBRI,3600,3620,3520,3540,5943298
2021-09-30,BBRI,3530,3560,3510,3530,13030344
2021-10-01,BBRI,3530,3540,3510,3520,5785706
2021-10-04,BBRI,3510,3580,3490,3560,22702240
2021-10-05,BBRI,3550,3600,3510,3560,9603669
2021-10-06,BBRI,3550,3620,3440,3510,10705960
2021-10-07,BBRI,3510,3570,3500,3550,5981258
2021-10-08,BBRI,3550,3610,3520,3570,9247455
2021-10-11,BBRI,3580,3620,3480,3520,7757635
2021-10-12,BBRI,3510,3510,3470,3470,5101750
2021-10-13,BBRI,3480,3550,3420,3490,5762906
2021-10-14,BBRI,3480,3510,3460,3490,8125582
2021-10-15,BBRI,3480,3530,3370,3430,19264245
2021-10-18,BBRI,3420,3480,3330,3380,11734330
2021-10-19,BBRI,3390,3470,3370,3440,9278836
2021-10-20,BBRI,3450,3470,3410,3430,12643568
2021-10-21,BBRI,3430,3470,3390,3440,14388890
2021-10-22,BBRI,3440,3450,3430,3440,11377437
2021-10-25,BBRI,3430,3460,3370,3400,26242734
2021-10-26,BBRI,3410,3440,3390,3420,11503959
2021-10-27,BBRI,3440,3500,3340,3400,6542770
2021-10-28,BBRI,3430,3430,3400,3400,7495925
2021-10-29,BBRI,3440,3500,3420,3480,22602965
2021-11-01,BBRI,3470,3490,3430,3460,5114392
2021-11-02,BBRI,3450,3510,3380,3430,8647263
2021-11-03,BBRI,3410,3580,3240,3400,16970775
2021-11-04,BBRI,3370,3380,3330,3340,10096429
2021-11-05,BBRI,3370,3400,3340,3370,21909620
2021-11-08,BBRI,3380,3490,3290,3400,7265783
2021-11-09,BBRI,3390,3460,3350,3420,10594862
2021-11-10,BBRI,3420,3440,3380,3390,22730642
2021-11-11,BBRI,3400,3420,3330,3360,7055813
2021-11-12,BBRI,3350,3370,3260,3280,6828755
2021-11-15,BBRI,3270,3310,3240,3280,8418961
2021-11-16,BBRI,3270,3330,3190,3260,6288066
2021-11-17,BBRI,3230,3240,3210,3230,5233803
2021-11-18,BBRI,3190,3230,3160,3200,6996169
2021-11-19,BBRI,3220,3260,3190,3220,8142910
2021-11-22,BBRI,3180,3220,3110,3150,10507914
2021-11-23,BBRI,3170,3230,3090,3150,8011266
2021-11-24,BBRI,3190,3220,3160,3190,4969135
2021-11-25,BBRI,3190,3210,3110,3130,14233146
2021-11-26,BBRI,3130,3140,3110,3120,8466203
2021-11-29,BBRI,3100,3180,2940,3020,11767036
2021-11-30,BBRI,3030,3090,3000,3050,5390127
2021-12-01,BBRI,3080,3120,3050,3090,5893830
2021-12-02,BBRI,3120,3190,3050,3110,12679637
2021-12-03,BBRI,3110,3220,3100,3210,7189161
2021-12-06,BBRI,3180,3190,3180,3190,13119964
2021-12-07,BBRI,3200,3220,3180,3200,9935684
2021-12-08,BBRI,3240,3370,3200,3320,7880861
2021-12-09,BBRI,3300,3330,3270,3300,4252188
2021-12-10,BBRI,3260,3300,3140,3180,7381399
2021-12-13,BBRI,3160,3290,3050,3170,21377876
2021-12-14,BBRI,3170,3230,3160,3220,7455071
2021-12-15,BBRI,3210,3320,3150,3250,23033145
2021-12-16,BBRI,3250,3300,3230,3270,3339553
2021-12-17,BBRI,3280,3300,3250,3280,6202098
2021-12-20,BBRI,3300,3330,3250,3290,11524535
2021-12-21,BBRI,3300,3330,3290,3320,16438703
2021-12-22,BBRI,3310,3350,3220,3260,12082075
2021-12-23,BBRI,3270,3310,3270,3300,5723647
2021-12-24,BBRI,3290,3330,3220,3270,15583153
2021-12-27,BBRI,3260,3290,3230,3260,20407899
2021-12-28,BBRI,3280,3390,3220,3320,20678948
2021-12-29,BBRI,3340,3360,3340,3360,8169138
2021-12-30,BBRI,3350,3420,3310,3380,8757730
2021-12-31,BBRI,3370,3440,3280,3350,12446302
2022-01-03,BBRI,3370,3470,3300,3400,15326145
2022-01-04,BBRI,3380,3440,3350,3410,13190235
2022-01-05,BBRI,3400,3420,3330,3350,12798109
2022-01-06,BBRI,3380,3460,3380,3450,7513650
2022-01-07,BBRI,3430,3490,3350,3410,13365397
2022-01-10,BBRI,3460,3570,3430,3540,16115419
2022-01-11,BBRI,3570,3600,3470,3500,9806625
2022-01-12,BBRI,3490,3570,3370,3460,14998277
2022-01-13,BBRI,3480,3510,3450,3490,12328084
2022-01-14,BBRI,3500,3530,3450,3480,9694888
2022-01-17,BBRI,3500,3530,3430,3470,11204205
2022-01-18,BBRI,3460,3480,3380,3410,13395287
2022-01-19,BBRI,3390,3400,3320,3330,26030921
2022-01-20,BBRI,3350,3360,3350,3360,9013321
2022-01-21,BBRI,3360,3440,3240,3320,9554935
2022-01-24,BBRI,3300,3430,3130,3250,3010993
2022-01-25,BBRI,3240,3250,3220,3230,14750559
2022-01-26,BBRI,3240,3350,3150,3250,16092115
2022-01-27,BBRI,3250,3330,3130,3200,18560047
2022-01-28,BBRI,3220,3300,3120,3200,7843432
2022-01-31,BBRI,3180,3190,3140,3160,7315710
2022-02-01,BBRI,3130,3170,3020,3060,13387172
2022-02-02,BBRI,3050,3110,3020,3070,37434990
2022-02-03,BBRI,3050,3050,3000,3010,14358633
2022-02-04,BBRI,3020,3080,3000,3060,20633730
2022-02-07,BBRI,3050,3120,3030,3100,11951757
2022-02-08,BBRI,3090,3110,3070,3090,8991274
2022-02-09,BBRI,3090,3120,3050,3080,13625605
2022-02-10,BBRI,3090,3090,3080,3080,17803776
2022-02-11,BBRI,3080,3160,2980,3070,7038294
2022-02-14,BBRI,3080,3140,3010,3070,4401765
2022-02-15,BBRI,3090,3100,3050,3070,7666565
2022-02-16,BBRI,3110,3150,3080,3120,6617264
2022-02-17,BBRI,3130,3230,3070,3170,13449451
2022-02-18,BBRI,3140,3190,3130,3180,7111710
2022-02-21,BBRI,3180,3190,3170,3180,10722065
2022-02-22,BBRI,3170,3190,3080,3100,9007018
2022-02-23,BBRI,3090,3090,3020,3020,8267876
2022-02-24,BBRI,2990,3010,2950,2970,18184062
2022-02-25,BBRI,2980,3050,2930,3000,8550712
2022-02-28,BBRI,2980,3000,2980,2990,10625484
2022-03-01,BBRI,3000,3030,2980,3020,9744581
2022-03-02,BBRI,2990,3060,2890,2950,14656677
2022-03-03,BBRI,2950,2980,2930,2960,9335317
2022-03-04,BBRI,2950,3040,2870,2950,13277843
2022-03-07,BBRI,2940,2960,2930,2950,16989446
2022-03-08,BBRI,2980,3030,2960,3010,7195206
2022-03-09,BBRI,3030,3040,3010,3010,10338800
2022-03-10,BBRI,3010,3030,3000,3030,11878971
2022-03-11,BBRI,3010,3050,2920,2960,13894040
2022-03-14,BBRI,2990,3010,2990,3010,5296825
2022-03-15,BBRI,3040,3090,3000,3050,11326698
2022-03-16,BBRI,3070,3140,3060,3130,8717052
2022-03-17,BBRI,3140,3190,3090,3140,11659804
2022-03-18,BBRI,3170,3210,3150,3190,13768661
2022-03-21,BBRI,3180,3190,3170,3180,17550019
2022-03-22,BBRI,3210,3270,3180,3240,14683398
2022-03-23,BBRI,3260,3360,3200,3300,11047744
2022-03-24,BBRI,3300,3360,3260,3320,4450207
2022-03-25,BBRI,3310,3320,3280,3300,6365353
2022-03-28,BBRI,3290,3380,3250,3330,6994410
2022-03-29,BBRI,3310,3370,3290,3350,8629800
2022-03-30,BBRI,3340,3430,3260,3340,11912943
2022-03-31,BBRI,3360,3410,3330,3390,7055154
2022-04-01,BBRI,3410,3470,3330,3390,11845463
2022-04-04,BBRI,3380,3420,3330,3370,5881010
2022-04-05,BBRI,3360,3400,3320,3360,6218783
2022-04-06,BBRI,3340,3370,3280,3310,17385519
2022-04-07,BBRI,3300,3380,3190,3270,6909651
2022-04-08,BBRI,3260,3330,3180,3250,11936538
2022-04-11,BBRI,3280,3350,3230,3300,8147672
2022-04-12,BBRI,3310,3420,3300,3400,7461340
2022-04-13,BBRI,3380,3420,3340,3380,4235535
2022-04-14,BBRI,3390,3430,3320,3350,8440970
2022-04-15,BBRI,3400,3500,3320,3430,7222340
2022-04-18,BBRI,3420,3460,3390,3440,6535622
2022-04-19,BBRI,3440,3490,3420,3460,10443919
2022-04-20,BBRI,3450,3490,3430,3470,8661435
2022-04-21,BBRI,3470,3520,3460,3500,9090610
2022-04-22,BBRI,3530,3580,3510,3560,12440604
2022-04-25,BBRI,3540,3550,3540,3550,7741674
2022-04-26,BBRI,3580,3610,3560,3590,10459702
2022-04-27,BBRI,3580,3670,3520,3620,5858403
2022-04-28,BBRI,3630,3700,3540,3600,11040030
2022-04-29,BBRI,3620,3660,3600,3640,15697479
2022-05-02,BBRI,3630,3710,3570,3640,4692836
2022-05-03,BBRI,3660,3700,3640,3670,5184861
2022-05-04,BBRI,3700,3700,3650,3660,14176510
2022-05-05,BBRI,3610,3610,3570,3570,10098205
2022-05-06,BBRI,3570,3680,3510,3610,8967544
2022-05-09,BBRI,3620,3710,3540,3640,9423052
2022-05-10,BBRI,3650,3770,3580,3690,9895961
2022-05-11,BBRI,3710,3830,3630,3740,18847502
2022-05-12,BBRI,3700,3730,3690,3720,4692084
2022-05-13,BBRI,3740,3800,3630,3690,8029588
2022-05-16,BBRI,3730,3790,3710,3770,8145973
2022-05-17,BBRI,3800,3800,3800,3800,12551018
2022-05-18,BBRI,3800,3820,3800,3810,7625207
2022-05-19,BBRI,3810,3850,3800,3850,12531141
2022-05-20,BBRI,3880,3990,3770,3880,8401146
2022-05-23,BBRI,3870,4000,3780,3910,19741954
2022-05-24,BBRI,3920,3920,3920,3920,13001310
2022-05-25,BBRI,3920,3930,3900,3910,10055936
2022-05-26,BBRI,3950,3970,3900,3930,7190807
2022-05-27,BBRI,3950,3960,3880,3890,7336771
2022-05-30,BBRI,3880,3910,3860,3890,9187437
2022-05-31,BBRI,3890,3950,3830,3880,20137553
2022-06-01,BBRI,3900,3970,3890,3960,8859213
2022-06-02,BBRI,3980,3990,3960,3970,12149596
2022-06-03,BBRI,3970,4060,3960,4050,9499174
2022-06-06,BBRI,4090,4130,4070,4120,7050533
2022-06-07,BBRI,4140,4170,4100,4120,14587231
2022-06-08,BBRI,4100,4130,4010,4050,8284458
2022-06-09,BBRI,4030,4090,3960,4010,7157755
2022-06-10,BBRI,4000,4010,3960,3970,5682581
2022-06-13,BBRI,3990,4070,3980,4070,18010434
2022-06-14,BBRI,4080,4120,4050,4090,3110054
2022-06-15,BBRI,4050,4070,4050,4070,25275262
2022-06-16,BBRI,4120,4160,4080,4120,3939748
2022-06-17,BBRI,4090,4140,3950,4010,5922918
2022-06-20,BBRI,3990,4160,3840,4000,12584134
2022-06-21,BBRI,3990,3990,3940,3950,6859637
2022-06-22,BBRI,3960,4010,3910,3960,11375068
2022-06-23,BBRI,3970,4050,3870,3950,5707498
2022-06-24,BBRI,3940,3950,3910,3920,9104655
2022-06-27,BBRI,3890,3990,3790,3880,11176599
2022-06-28,BBRI,3930,4000,3890,3960,15812647
2022-06-29,BBRI,3940,4070,3740,3870,11932100
2022-06-30,BBRI,3880,3970,3770,3850,13969022
2022-07-01,BBRI,3860,3870,3810,3810,16765561
2022-07-04,BBRI,3830,3890,3770,3820,9316292
2022-07-05,BBRI,3800,3840,3680,3730,17890818
2022-07-06,BBRI,3730,3810,3720,3810,23734317
2022-07-07,BBRI,3800,3840,3790,3830,18404665
2022-07-08,BBRI,3810,3840,3730,3760,10485547
2022-07-11,BBRI,3750,3770,3710,3740,19189508
2022-07-12,BBRI,3770,3820,3730,3780,5374463
2022-07-13,BBRI,3770,3790,3670,3700,8043263
2022-07-14,BBRI,3710,3780,3640,3700,12149189
2022-07-15,BBRI,3680,3780,3610,3720,16020413
2022-07-18,BBRI,3760,3860,3690,3790,14204037
2022-07-19,BBRI,3780,3810,3750,3770,9687981
2022-07-20,BBRI,3800,3930,3750,3880,5939797
2022-07-21,BBRI,3880,3960,3780,3860,16711945
2022-07-22,BBRI,3870,3880,3850,3860,7391148
2022-07-25,BBRI,3880,3930,3830,3880,10778018
2022-07-26,BBRI,3840,3870,3820,3850,14969077
2022-07-27,BBRI,3870,3930,3840,3900,8167582
2022-07-28,BBRI,3920,3950,3900,3930,8368894
2022-07-29,BBRI,3930,3990,3870,3940,20634701
2022-08-01,BBRI,3920,3960,3870,3910,13905331
2022-08-02,BBRI,3880,3920,3850,3890,15323661
2022-08-03,BBRI,3920,4020,3870,3970,7320505
2022-08-04,BBRI,3960,3960,3920,3920,12852483
2022-08-05,BBRI,3900,3970,3830,3900,6834808
2022-08-08,BBRI,3880,3910,3850,3870,10234518
2022-08-09,BBRI,3870,4030,3780,3930,14391003
2022-08-10,BBRI,3940,3980,3860,3900,4961874
2022-08-11,BBRI,3890,3920,3830,3870,15863740
2022-08-12,BBRI,3920,4070,3860,4010,6098513
2022-08-15,BBRI,4030,4130,3960,4060,10325297
2022-08-16,BBRI,4020,4060,4020,4050,19283363
2022-08-17,BBRI,4050,4090,4030,4070,9767563
2022-08-18,BBRI,4050,4130,4040,4110,24983549
2022-08-19,BBRI,4180,4250,4110,4180,6674222
2022-08-22,BBRI,4170,4180,4100,4110,12800445
2022-08-23,BBRI,4130,4170,4080,4130,8052306
2022-08-24,BBRI,4140,4200,4140,4190,9717012
2022-08-25,BBRI,4170,4250,4090,4160,5736425
2022-08-26,BBRI,4180,4230,4120,4170,5867333
2022-08-29,BBRI,4160,4160,4070,4070,5870379
2022-08-30,BBRI,4130,4250,4060,4190,8750731
2022-08-31,BBRI,4190,4240,4110,4170,12344345
2022-09-01,BBRI,4200,4250,4150,4200,7891807
2022-09-02,BBRI,4170,4200,4100,4130,5552961
2022-09-05,BBRI,4130,4190,3980,4030,6322525
2022-09-06,BBRI,4000,4020,3960,3980,8468123
2022-09-07,BBRI,3970,4040,3970,4030,8207834
2022-09-08,BBRI,4040,4070,4030,4070,6656692
2022-09-09,BBRI,4060,4130,4030,4090,19440510
2022-09-12,BBRI,4060,4090,4010,4050,19638132
2022-09-13,BBRI,4000,4150,3870,4020,8083622
2022-09-14,BBRI,4030,4050,4000,4020,8059633
2022-09-15,BBRI,4020,4050,3990,4030,4265709
2022-09-16,BBRI,4020,4060,4000,4030,16281380
2022-09-19,BBRI,4030,4060,3990,4020,14026410
2022-09-20,BBRI,3990,3990,3970,3970,5699368
2022-09-21,BBRI,3970,4080,3920,4040,10968146
2022-09-22,BBRI,4000,4060,3920,3980,10328394
2022-09-23,BBRI,4010,4130,4000,4120,4242459
2022-09-26,BBRI,4100,4170,4050,4120,8155743
2022-09-27,BBRI,4110,4130,4030,4050,13386281
2022-09-28,BBRI,4080,4140,4050,4120,25010364
2022-09-29,BBRI,4100,4140,4020,4060,8985243
2022-09-30,BBRI,4070,4230,3990,4140,6787673
2022-10-03,BBRI,4060,4070,3990,4000,9767027
2022-10-04,BBRI,3980,4070,3940,4030,12364053
2022-10-05,BBRI,4050,4170,4030,4140,12782647
2022-10-06,BBRI,4120,4180,4070,4130,7593860
2022-10-07,BBRI,4150,4210,4140,4200,8426644
2022-10-10,BBRI,4200,4270,4120,4190,13074731
2022-10-11,BBRI,4110,4150,4030,4070,15806511
2022-10-12,BBRI,4070,4080,4050,4060,32574334
2022-10-13,BBRI,4080,4180,4060,4160,18355473
2022-10-14,BBRI,4170,4360,3980,4170,12869278
2022-10-17,BBRI,4150,4180,4070,4100,11506771
2022-10-18,BBRI,4140,4230,4080,4170,7338801
2022-10-19,BBRI,4170,4260,4120,4210,9264077
2022-10-20,BBRI,4230,4230,4190,4190,8024545
2022-10-21,BBRI,4160,4310,4010,4160,15128714
2022-10-24,BBRI,4180,4270,4150,4240,5956033
2022-10-25,BBRI,4220,4270,4200,4250,14726942
2022-10-26,BBRI,4230,4390,4090,4240,14469720
2022-10-27,BBRI,4260,4330,4240,4320,19821217
2022-10-28,BBRI,4340,4380,4330,4370,14642436
2022-10-31,BBRI,4360,4380,4310,4320,9040554
2022-11-01,BBRI,4390,4490,4350,4450,4409787
2022-11-02,BBRI,4460,4610,4390,4530,4372747
2022-11-03,BBRI,4530,4540,4450,4460,5954889
2022-11-04,BBRI,4430,4530,4350,4440,14160618
2022-11-07,BBRI,4460,4630,4420,4590,14192048
2022-11-08,BBRI,4590,4590,4580,4580,14382192
2022-11-09,BBRI,4520,4550,4500,4530,4589691
2022-11-10,BBRI,4500,4590,4360,4450,16093820
2022-11-11,BBRI,4490,4600,4420,4520,13782881
2022-11-14,BBRI,4540,4550,4510,4520,5915181
2022-11-15,BBRI,4480,4510,4400,4430,13542337
2022-11-16,BBRI,4430,4500,4380,4450,12097935
2022-11-17,BBRI,4490,4610,4410,4520,26442632
2022-11-18,BBRI,4510,4600,4440,4530,6272561
2022-11-21,BBRI,4540,4640,4490,4590,8680889
2022-11-22,BBRI,4560,4650,4440,4530,3283256
2022-11-23,BBRI,4530,4590,4480,4540,8344560
2022-11-24,BBRI,4570,4670,4540,4650,4894201
2022-11-25,BBRI,4660,4660,4570,4570,6918923
2022-11-28,BBRI,4590,4660,4430,4500,15936561
2022-11-29,BBRI,4460,4530,4380,4450,3860379
2022-11-30,BBRI,4470,4510,4460,4510,10029732
2022-12-01,BBRI,4480,4520,4470,4500,5705367
2022-12-02,BBRI,4520,4530,4520,4530,10367171
2022-12-05,BBRI,4530,4620,4460,4550,11751905
2022-12-06,BBRI,4530,4530,4520,4530,7707176
2022-12-07,BBRI,4500,4530,4470,4500,6306228
2022-12-08,BBRI,4470,4560,4420,4500,13510238
2022-12-09,BBRI,4500,4570,4410,4480,11803826
2022-12-12,BBRI,4490,4550,4430,4500,8582358
2022-12-13,BBRI,4490,4580,4390,4470,10903388
2022-12-14,BBRI,4460,4540,4410,4490,3048935
2022-12-15,BBRI,4520,4590,4480,4550,5677217
2022-12-16,BBRI,4590,4690,4470,4570,15217970
2022-12-19,BBRI,4550,4580,4510,4540,16082547
2022-12-20,BBRI,4550,4680,4500,4630,17550063
2022-12-21,BBRI,4640,4690,4630,4670,7105987
2022-12-22,BBRI,4660,4700,4550,4580,7741431
2022-12-23,BBRI,4640,4810,4540,4710,10122811
2022-12-26,BBRI,4720,4770,4720,4770,9819983
2022-12-27,BBRI,4750,4770,4700,4720,20579469
2022-12-28,BBRI,4720,4780,4680,4740,10813719
2022-12-29,BBRI,4770,4830,4730,4780,12381762
2022-12-30,BBRI,4790,4820,4770,4800,18357644
2023-01-02,BBRI,4800,4890,4760,4850,8560836
2023-01-03,BBRI,4840,4890,4770,4820,8187209
2023-01-04,BBRI,4800,4940,4720,4850,13042135
2023-01-05,BBRI,4880,5070,4800,4980,7695102
2023-01-06,BBRI,5050,5140,5000,5100,5946442
2023-01-09,BBRI,5110,5160,5050,5100,17524384
2023-01-10,BBRI,5190,5210,5180,5200,3721077
2023-01-11,BBRI,5180,5190,5160,5160,7958577
2023-01-12,BBRI,5160,5190,5090,5120,27126333
2023-01-13,BBRI,5180,5250,5150,5230,8322445
2023-01-16,BBRI,5180,5260,5120,5200,16974195
2023-01-17,BBRI,5240,5260,5230,5260,18029007
2023-01-18,BBRI,5250,5360,5120,5230,4517999
2023-01-19,BBRI,5170,5180,5110,5120,6687241
2023-01-20,BBRI,5170,5220,5160,5210,9912878
2023-01-23,BBRI,5160,5230,5080,5140,7414843
2023-01-24,BBRI,5180,5240,5130,5190,13651819
2023-01-25,BBRI,5160,5180,5050,5060,14136021
2023-01-26,BBRI,5080,5140,5070,5130,13072593
2023-01-27,BBRI,5130,5170,5010,5050,6657378
2023-01-30,BBRI,4990,5060,4850,4920,3240125
2023-01-31,BBRI,4880,4910,4830,4860,3401682
2023-02-01,BBRI,4870,4970,4740,4830,21685839
2023-02-02,BBRI,4840,4900,4790,4850,17318323
2023-02-03,BBRI,4870,4920,4830,4880,10657318
2023-02-06,BBRI,4890,4900,4870,4890,16271494
2023-02-07,BBRI,4930,4980,4910,4960,33685339
2023-02-08,BBRI,4970,4970,4950,4960,12214814
2023-02-09,BBRI,5000,5190,4790,4970,15140532
2023-02-10,BBRI,5010,5010,4990,4990,11370727
2023-02-13,BBRI,5000,5130,4980,5110,11345230
2023-02-14,BBRI,5060,5180,4830,4940,7967088
2023-02-15,BBRI,4920,4930,4850,4870,6134541
2023-02-16,BBRI,4850,4870,4790,4820,7588869
2023-02-17,BBRI,4830,4920,4730,4820,8815176
2023-02-20,BBRI,4800,4950,4680,4830,13698188
2023-02-21,BBRI,4840,4920,4840,4910,11337322
2023-02-22,BBRI,4930,5000,4840,4920,15085726
2023-02-23,BBRI,4940,4990,4900,4950,9438987
2023-02-24,BBRI,4920,4930,4830,4850,6341412
2023-02-27,BBRI,4850,5040,4730,4920,4359393
2023-02-28,BBRI,4900,4930,4890,4920,13228666
2023-03-01,BBRI,4870,4910,4860,4900,5216906
2023-03-02,BBRI,4860,4890,4810,4850,11412383
2023-03-03,BBRI,4820,4820,4820,4820,17298654
2023-03-06,BBRI,4820,4860,4790,4830,7952804
2023-03-07,BBRI,4800,4910,4700,4810,18175426
2023-03-08,BBRI,4850,4980,4720,4840,7318480
2023-03-09,BBRI,4760,4780,4700,4720,10694732
2023-03-10,BBRI,4730,4770,4610,4650,14422412
2023-03-13,BBRI,4670,4760,4640,4730,7767129
2023-03-14,BBRI,4750,4830,4700,4780,15413886
2023-03-15,BBRI,4800,4890,4660,4750,7595403
2023-03-16,BBRI,4740,4750,4680,4680,7555540
2023-03-17,BBRI,4720,4730,4650,4670,17447702
2023-03-20,BBRI,4660,4700,4640,4680,7252389
2023-03-21,BBRI,4700,4720,4640,4660,5278366
2023-03-22,BBRI,4680,4800,4670,4790,8969025
2023-03-23,BBRI,4870,5060,4810,5000,5989766
2023-03-24,BBRI,4990,5160,4880,5060,10932181
2023-03-27,BBRI,5070,5080,5000,5010,4923768
2023-03-28,BBRI,5010,5040,4980,5010,11409523
2023-03-29,BBRI,5030,5120,4950,5040,7273669
2023-03-30,BBRI,5040,5180,5010,5140,9078178
2023-03-31,BBRI,5170,5170,5130,5140,12153597
2023-04-03,BBRI,5120,5220,5100,5190,8708284
2023-04-04,BBRI,5180,5180,5160,5160,15593600
2023-04-05,BBRI,5180,5260,5090,5160,7188065
2023-04-06,BBRI,5130,5220,5060,5150,5435102
2023-04-07,BBRI,5140,5200,5120,5170,10857170
2023-04-10,BBRI,5130,5210,5010,5080,7526368
2023-04-11,BBRI,5090,5260,5030,5200,9988893
2023-04-12,BBRI,5210,5290,5120,5210,16237107
2023-04-13,BBRI,5200,5210,5170,5180,16562284
2023-04-14,BBRI,5190,5290,5150,5250,15721289
2023-04-17,BBRI,5190,5250,5010,5080,7468215
2023-04-18,BBRI,5070,5260,4830,5000,13298072
2023-04-19,BBRI,4940,4980,4840,4880,4505763
2023-04-20,BBRI,4880,4960,4780,4870,10278382
2023-04-21,BBRI,4890,4950,4800,4860,3788088
2023-04-24,BBRI,4840,4910,4780,4850,5891488
2023-04-25,BBRI,4850,4890,4730,4760,4425541
2023-04-26,BBRI,4740,4800,4710,4770,9261977
2023-04-27,BBRI,4750,4830,4650,4720,13428843
2023-04-28,BBRI,4730,4880,4700,4840,4182757
2023-05-01,BBRI,4860,4870,4850,4860,5163527
2023-05-02,BBRI,4800,4890,4680,4760,4854798
2023-05-03,BBRI,4710,4750,4600,4630,4372061
2023-05-04,BBRI,4600,4620,4600,4620,12950475
2023-05-05,BBRI,4610,4700,4490,4570,7537948
2023-05-08,BBRI,4570,4630,4520,4580,15848928
2023-05-09,BBRI,4600,4610,4600,4600,10684218
2023-05-10,BBRI,4640,4670,4570,4590,8895873
2023-05-11,BBRI,4650,4670,4590,4610,10085074
2023-05-12,BBRI,4570,4570,4540,4540,9195314
2023-05-15,BBRI,4510,4520,4500,4510,6314763
2023-05-16,BBRI,4560,4610,4510,4550,10700332
2023-05-17,BBRI,4560,4680,4440,4550,10264329
2023-05-18,BBRI,4610,4680,4580,4660,14158829
2023-05-19,BBRI,4660,4810,4550,4700,21153701
2023-05-22,BBRI,4690,4710,4630,4650,12197099
2023-05-23,BBRI,4650,4740,4560,4640,6247030
2023-05-24,BBRI,4650,4670,4610,4630,9372916
2023-05-25,BBRI,4680,4810,4590,4720,17619005
2023-05-26,BBRI,4740,4770,4700,4730,11062730
2023-05-29,BBRI,4730,4810,4680,4760,6971713
2023-05-30,BBRI,4730,4790,4710,4770,22124203
2023-05-31,BBRI,4750,4830,4670,4750,5855231
2023-06-01,BBRI,4800,4940,4720,4860,21884875
2023-06-02,BBRI,4870,4990,4690,4820,28132894
2023-06-05,BBRI,4850,4910,4800,4850,6182183
2023-06-06,BBRI,4820,4920,4640,4730,6840603
2023-06-07,BBRI,4790,4930,4760,4890,19476540
2023-06-08,BBRI,4950,5050,4900,5000,10123758
2023-06-09,BBRI,5020,5060,5020,5050,7457073
2023-06-12,BBRI,5070,5230,4880,5030,5338402
2023-06-13,BBRI,5040,5110,5010,5090,7094002
2023-06-14,BBRI,5130,5180,5060,5120,6903613
2023-06-15,BBRI,5160,5290,5100,5230,9272685
2023-06-16,BBRI,5220,5290,5210,5280,6501711
2023-06-19,BBRI,5240,5270,5170,5200,15151460
2023-06-20,BBRI,5170,5260,5110,5200,12088931
2023-06-21,BBRI,5210,5270,5200,5260,34746854
2023-06-22,BBRI,5260,5290,5260,5290,10531121
2023-06-23,BBRI,5300,5470,5210,5390,11554976
2023-06-26,BBRI,5360,5520,5340,5490,7702364
2023-06-27,BBRI,5510,5610,5460,5550,16333602
2023-06-28,BBRI,5560,5610,5450,5490,6910267
2023-06-29,BBRI,5530,5570,5520,5560,8205228
2023-06-30,BBRI,5570,5660,5500,5580,12304572
2023-07-03,BBRI,5600,5600,5570,5570,6504893
2023-07-04,BBRI,5540,5640,5370,5460,16633787
2023-07-05,BBRI,5470,5610,5420,5560,8229899
2023-07-06,BBRI,5550,5650,5390,5480,9699525
2023-07-07,BBRI,5510,5650,5420,5560,8298282
2023-07-10,BBRI,5530,5550,5480,5500,13840906
2023-07-11,BBRI,5550,5580,5510,5540,10479273
2023-07-12,BBRI,5540,5590,5530,5570,6821536
2023-07-13,BBRI,5570,5720,5430,5580,12107091
2023-07-14,BBRI,5600,5730,5590,5720,17052335
2023-07-17,BBRI,5700,5790,5610,5700,17573560
2023-07-18,BBRI,5690,5800,5540,5650,7326689
2023-07-19,BBRI,5640,5670,5600,5620,13792517
2023-07-20,BBRI,5630,5640,5580,5600,14825212
2023-07-21,BBRI,5600,5650,5480,5530,6652460
2023-07-24,BBRI,5610,5710,5600,5700,6730193
2023-07-25,BBRI,5700,5720,5650,5680,8539680
2023-07-26,BBRI,5720,5790,5700,5770,9796833
